CODSUPERVISOR,CODGERENTE,POSICAO,DATA,CODUSUR,CODFILIAL,CODEPTO,CODFORNEC,CODPROD,CODCLI,VLVENDA,VLCUSTOFIN,QT,QTBNF,QTCLIENTE,PESO,QTPED,VLBONIFIC
26,1,F,2023-11-22,1059,2,3,4,2029,116781,1.75,1.290872,1,0,1,0.085,1,0.0
40,2,F,2023-11-06,793,2,3,4,2030,140745,1.75,1.239618,1,0,1,0.085,1,0.0
26,1,F,2023-11-06,907,2,3,4,2030,115827,1.75,1.292118,1,0,1,0.085,1,0.0
26,1,F,2023-11-06,907,2,3,4,2030,117683,1.75,1.292118,1,0,1,0.085,1,0.0
26,1,F,2023-11-06,1059,2,3,4,2030,7307,1.75,1.292118,1,0,1,0.085,1,0.0
26,1,F,2023-11-07,907,2,3,4,2030,128592,1.75,1.292118,1,0,1,0.085,1,0.0
26,1,F,2023-11-07,1059,2,3,4,2030,131662,1.75,1.292118,1,0,1,0.085,1,0.0
26,1,F,2023-11-07,1059,2,3,4,2030,134436,1.75,1.292118,1,0,1,0.085,1,0.0
26,1,F,2023-11-09,1059,2,3,4,2029,7318,1.75,1.290872,1,0,1,0.085,1,0.0
49,1,F,2023-11-22,914,2,3,4,2029,108880,1.75,1.290872,1,0,1,0.085,1,0.0
49,1,F,2023-11-22,914,2,3,4,2029,117063,1.75,1.290872,1,0,1,0.085,1,0.0
49,1,F,2023-11-22,922,2,3,4,2029,119462,1.75,1.290872,1,0,1,0.085,1,0.0
49,1,F,2023-11-22,922,2,3,4,2030,119462,1.75,1.271588,1,0,1,0.085,1,0.0
49,1,F,2023-11-22,944,2,3,4,2029,1485,1.75,1.290872,1,0,1,0.085,1,0.0
49,1,F,2023-11-22,944,2,3,4,2029,1856,1.75,1.290872,1,0,1,0.085,1,0.0
49,1,F,2023-11-22,944,2,3,4,2030,1485,1.75,1.271588,1,0,1,0.085,1,0.0
49,1,F,2023-11-23,909,2,3,4,2029,110296,1.75,1.290872,1,0,1,0.085,1,0.0
49,1,F,2023-11-23,909,2,3,4,2030,1974,1.75,1.271588,1,0,1,0.085,1,0.0
49,1,L,2023-11-22,905,2,3,4,2030,8188,1.75,1.271588,1,0,1,0.085,1,0.0
49,1,F,2023-11-14,914,2,3,4,124409,121949,1.75,1.239635,1,0,1,0.085,1,0.0
49,1,F,2023-11-14,1045,2,3,4,2029,121809,1.75,1.290872,1,0,1,0.085,1,0.0
49,1,F,2023-11-17,927,2,3,4,124409,1311,1.75,1.239635,1,0,1,0.085,1,0.0
49,1,F,2023-11-21,905,2,3,4,2030,132101,1.75,1.271588,1,0,1,0.085,1,0.0
49,1,F,2023-11-01,909,2,3,4,103991,1967,1.75,1.29213,1,0,1,0.09,1,0.0
52,1,L,2023-11-22,911,2,3,4,2029,136813,1.75,1.290872,1,0,1,0.085,1,0.0
52,1,L,2023-11-22,911,2,3,4,2048,114052,1.75,1.286686,1,0,1,0.085,1,0.0
52,1,L,2023-11-24,451,2,3,4,2029,7853,1.75,1.290872,1,0,1,0.085,1,0.0
55,1,F,2023-11-06,846,2,3,4,2030,112866,1.75,1.292118,1,0,1,0.085,1,0.0
55,1,F,2023-11-06,964,2,3,4,103991,117763,1.75,1.29213,1,0,1,0.09,1,0.0
52,1,F,2023-11-20,451,2,3,4,2029,137135,1.75,1.290872,1,0,1,0.085,1,0.0
52,1,F,2023-11-20,911,2,3,4,2029,121668,1.75,1.290872,1,0,1,0.085,1,0.0
52,1,F,2023-11-20,911,2,3,4,2030,121668,1.75,1.292118,1,0,1,0.085,1,0.0
52,1,F,2023-11-20,911,2,3,4,124409,136879,1.75,1.239635,1,0,1,0.085,1,0.0
52,1,F,2023-11-21,1266,2,3,4,2029,7477,1.75,1.290872,1,0,1,0.085,1,0.0
52,1,F,2023-11-21,1266,2,3,4,2029,137764,1.75,1.290872,1,0,1,0.085,1,0.0
52,1,F,2023-11-21,1266,2,3,4,2030,137764,1.75,1.271588,1,0,1,0.085,1,0.0
52,1,F,2023-11-22,451,2,3,4,2029,109026,1.75,1.290872,1,0,1,0.085,1,0.0
52,1,F,2023-11-22,1266,2,3,4,2029,126677,1.75,1.290872,1,0,1,0.085,1,0.0
52,1,F,2023-11-22,1266,2,3,4,2029,127024,1.75,1.290872,1,0,1,0.085,1,0.0
52,1,F,2023-11-22,1266,2,3,4,2029,127111,1.75,1.290872,1,0,1,0.085,1,0.0
52,1,F,2023-11-22,1266,2,3,4,2029,127703,1.75,1.290872,1,0,1,0.085,1,0.0
52,1,F,2023-11-22,1266,2,3,4,2030,126677,1.75,1.271588,1,0,1,0.085,1,0.0
52,1,F,2023-11-22,1266,2,3,4,2030,127024,1.75,1.271588,1,0,1,0.085,1,0.0
52,1,F,2023-11-22,1266,2,3,4,2030,127111,1.75,1.271588,1,0,1,0.085,1,0.0
52,1,F,2023-11-22,1266,2,3,4,2030,127703,1.75,1.271588,1,0,1,0.085,1,0.0
52,1,F,2023-11-13,911,2,3,4,2030,118554,1.75,1.292118,1,0,1,0.085,1,0.0
52,1,F,2023-11-13,1266,2,3,4,2029,115755,1.75,1.290872,1,0,1,0.085,1,0.0
52,1,F,2023-11-14,911,2,3,4,2030,118177,1.75,1.292118,1,0,1,0.085,1,0.0
52,1,F,2023-11-14,1266,2,3,4,2029,102774,1.75,1.290872,1,0,1,0.085,1,0.0
52,1,F,2023-11-14,1266,2,3,4,2030,102774,1.75,1.292118,1,0,1,0.085,1,0.0
49,1,F,2023-11-22,909,2,3,4,103991,118561,1.75,1.292134,1,0,1,0.09,1,0.0
55,1,F,2023-11-21,1135,2,3,4,2030,128249,1.75,1.271588,1,0,1,0.085,1,0.0
55,1,F,2023-11-22,1135,2,3,4,2029,123870,1.75,1.290872,1,0,1,0.085,1,0.0
55,1,L,2023-11-24,1135,2,3,4,2030,128833,1.75,1.271588,1,0,1,0.085,1,0.0
55,1,F,2023-11-20,1135,2,3,4,2030,102206,1.75,1.292118,1,0,1,0.085,1,0.0
55,1,F,2023-11-21,846,2,3,4,2029,130750,1.75,1.290872,1,0,1,0.085,1,0.0
55,1,F,2023-11-21,846,2,3,4,2030,130750,1.75,1.271588,1,0,1,0.085,1,0.0
55,1,F,2023-11-21,964,2,3,4,2048,123362,1.75,1.286686,1,0,1,0.085,1,0.0
55,1,F,2023-11-22,1135,2,3,4,2037,123870,2.66,1.96449,2,0,1,0.148,1,0.0
40,2,F,2023-11-13,793,2,3,4,2037,140745,2.66,1.88469,2,0,1,0.148,1,0.0
55,1,F,2023-11-20,1135,2,3,4,2037,136629,2.66,1.96449,2,0,1,0.148,1,0.0
55,1,F,2023-11-20,1135,2,3,4,2038,115696,2.66,1.930016,2,0,1,0.148,1,0.0
55,1,F,2023-11-20,1135,2,3,4,2038,117499,2.66,1.934866,2,0,1,0.148,1,0.0
55,1,F,2023-11-20,1135,2,3,4,2038,130660,2.66,1.934866,2,0,1,0.148,1,0.0
55,1,F,2023-11-20,1135,2,3,4,2038,136629,2.66,1.934866,2,0,1,0.148,1,0.0
55,1,F,2023-11-07,1072,2,3,4,2037,129132,2.66,1.96449,2,0,1,0.148,1,0.0
52,1,L,2023-11-23,451,2,3,4,2037,134932,2.66,1.96449,2,0,1,0.148,1,0.0
52,1,L,2023-11-23,451,2,3,4,2038,2687,2.66,1.930016,2,0,1,0.148,1,0.0
52,1,L,2023-11-23,451,2,3,4,2038,134932,2.66,1.930016,2,0,1,0.148,1,0.0
52,1,F,2023-11-18,451,2,3,4,2038,138966,2.66,1.930016,2,0,1,0.148,1,0.0
52,1,F,2023-11-20,451,2,3,4,2038,137135,2.66,1.934866,2,0,1,0.148,1,0.0
52,1,F,2023-11-22,451,2,3,4,2037,109026,2.66,1.96449,2,0,1,0.148,1,0.0
52,1,F,2023-11-22,451,2,3,4,2037,124259,2.66,1.96449,2,0,1,0.148,1,0.0
52,1,F,2023-11-22,451,2,3,4,2037,140298,2.66,1.96449,2,0,1,0.148,1,0.0
52,1,F,2023-11-22,451,2,3,4,2038,109026,2.66,1.930016,2,0,1,0.148,1,0.0
52,1,F,2023-11-22,451,2,3,4,2038,124259,2.66,1.930016,2,0,1,0.148,1,0.0
52,1,F,2023-11-22,451,2,3,4,2038,140298,2.66,1.930016,2,0,1,0.148,1,0.0
52,1,F,2023-11-06,451,2,3,4,2037,141582,2.66,1.96449,2,0,1,0.148,1,0.0
52,1,F,2023-11-08,451,2,3,4,2038,106496,2.66,1.934866,2,0,1,0.148,1,0.0
55,1,F,2023-11-20,1135,2,3,4,2037,130379,2.66,1.96449,2,0,1,0.148,1,0.0
55,1,F,2023-11-22,1135,2,3,4,2030,123870,3.5,2.543176,2,0,1,0.17,1,0.0
55,1,F,2023-11-23,1135,2,3,4,2030,131941,3.5,2.543176,2,0,1,0.17,1,0.0
40,2,L,2023-11-23,793,2,3,4,2071,140745,3.5,2.47927,2,0,1,0.174,1,0.0
40,2,L,2023-11-23,793,2,3,4,2030,140745,3.5,2.438176,2,0,1,0.17,1,0.0
49,1,F,2023-11-22,905,2,3,4,2030,141807,3.5,2.543176,2,0,1,0.17,1,0.0
52,1,F,2023-11-22,451,2,3,4,2030,122482,3.5,2.543176,2,0,1,0.17,1,0.0
52,1,F,2023-11-22,451,2,3,4,2029,140298,3.5,2.581744,2,0,1,0.17,1,0.0
52,1,F,2023-11-22,451,2,3,4,2029,124259,3.5,2.581744,2,0,1,0.17,1,0.0
52,1,F,2023-11-22,451,2,3,4,2029,122482,3.5,2.581744,2,0,1,0.17,1,0.0
52,1,L,2023-11-23,451,2,3,4,2030,134932,3.5,2.543176,2,0,1,0.17,1,0.0
52,1,L,2023-11-23,451,2,3,4,2029,134932,3.5,2.581744,2,0,1,0.17,1,0.0
55,1,F,2023-11-20,1135,2,3,4,2029,130379,3.5,2.581744,2,0,1,0.17,1,0.0
55,1,F,2023-11-20,1135,2,3,4,2029,117499,3.5,2.581744,2,0,1,0.17,1,0.0
55,1,F,2023-11-20,1135,2,3,4,2029,115696,3.5,2.581744,2,0,1,0.17,1,0.0
55,1,F,2023-11-08,1135,2,3,4,2030,132982,3.5,2.584236,2,0,1,0.17,1,0.0
55,1,F,2023-11-08,1135,2,3,4,2030,3604,3.5,2.584236,2,0,1,0.17,1,0.0
55,1,F,2023-11-20,1135,2,3,4,2030,130660,3.5,2.584236,2,0,1,0.17,1,0.0
55,1,F,2023-11-20,1135,2,3,4,2030,117499,3.5,2.584236,2,0,1,0.17,1,0.0
55,1,F,2023-11-20,1135,2,3,4,2029,136629,3.5,2.581744,2,0,1,0.17,1,0.0
55,1,F,2023-11-20,1135,2,3,4,2029,130660,3.5,2.581744,2,0,1,0.17,1,0.0
55,1,F,2023-11-21,964,2,3,4,2038,129112,3.99,2.895024,3,0,1,0.222,1,0.0
40,2,L,2023-11-24,793,2,3,4,109290,136598,3.99,2.810433,3,0,1,0.222,1,0.0
55,1,F,2023-11-21,964,2,3,4,2038,132201,3.99,2.895024,3,0,1,0.222,1,0.0
55,1,F,2023-11-21,964,2,3,4,2038,132547,3.99,2.895024,3,0,1,0.222,1,0.0
55,1,F,2023-11-21,964,2,3,4,2038,133078,3.99,2.895024,3,0,1,0.222,1,0.0
55,1,F,2023-11-21,964,2,3,4,2038,134443,3.99,2.895024,3,0,1,0.222,1,0.0
55,1,F,2023-11-21,964,2,3,4,2038,138115,3.99,2.895024,3,0,1,0.222,1,0.0
55,1,F,2023-11-21,964,2,3,4,2038,139345,3.99,2.895024,3,0,1,0.222,1,0.0
55,1,F,2023-11-21,964,2,3,4,2038,140674,3.99,2.895024,3,0,1,0.222,1,0.0
52,1,F,2023-11-20,451,2,3,4,2037,137135,3.99,2.946735,3,0,1,0.222,1,0.0
52,1,F,2023-11-22,451,2,3,4,2038,121639,3.99,2.895024,3,0,1,0.222,1,0.0
55,1,F,2023-11-20,964,2,3,4,2037,121302,3.99,2.946735,3,0,1,0.222,1,0.0
55,1,F,2023-11-20,964,2,3,4,2038,121302,3.99,2.902299,3,0,1,0.222,1,0.0
55,1,F,2023-11-21,964,2,3,4,2038,123749,3.99,2.895024,3,0,1,0.222,1,0.0
55,1,F,2023-11-21,964,2,3,4,2038,123452,3.99,2.895024,3,0,1,0.222,1,0.0
55,1,F,2023-11-21,964,2,3,4,2038,118435,3.99,2.895024,3,0,1,0.222,1,0.0
55,1,F,2023-11-21,964,2,3,4,2038,110912,3.99,2.895024,3,0,1,0.222,1,0.0
55,1,F,2023-11-21,964,2,3,4,2038,104618,3.99,2.895024,3,0,1,0.222,1,0.0
55,1,F,2023-11-21,964,2,3,4,2038,499,3.99,2.895024,3,0,1,0.222,1,0.0
55,1,F,2023-11-21,964,2,3,4,2037,140674,3.99,2.946735,3,0,1,0.222,1,0.0
55,1,F,2023-11-21,964,2,3,4,2037,138115,3.99,2.946735,3,0,1,0.222,1,0.0
55,1,F,2023-11-21,964,2,3,4,2037,132201,3.99,2.946735,3,0,1,0.222,1,0.0
55,1,F,2023-11-21,964,2,3,4,2037,499,3.99,2.946735,3,0,1,0.222,1,0.0
55,1,F,2023-11-06,1135,2,3,4,2037,115696,3.99,2.946735,3,0,1,0.222,1,0.0
52,1,L,2023-11-23,451,2,3,4,2038,105829,3.99,2.895024,3,0,1,0.222,1,0.0
52,1,L,2023-11-23,451,2,3,4,2037,105829,3.99,2.946735,3,0,1,0.222,1,0.0
55,1,F,2023-11-20,964,2,3,4,2038,140670,3.99,2.902299,3,0,1,0.222,1,0.0
55,1,L,2023-11-24,964,2,3,4,2038,8852,3.99,2.895024,3,0,1,0.222,1,0.0
55,1,L,2023-11-24,964,2,3,4,2037,8852,3.99,2.946735,3,0,1,0.222,1,0.0
55,1,L,2023-11-22,964,2,3,4,2038,746,3.99,2.895024,3,0,1,0.222,1,0.0
55,1,L,2023-11-22,964,2,3,4,2037,101685,3.99,2.946735,3,0,1,0.222,1,0.0
55,1,F,2023-11-21,964,2,3,4,2038,132085,3.99,2.895024,3,0,1,0.222,1,0.0
40,2,F,2023-11-15,793,2,3,4,2061,135999,4.8,3.391834,2,0,1,0.198,1,0.0
55,1,L,2023-11-22,964,2,3,4,2030,746,5.25,3.814764,3,0,1,0.255,1,0.0
40,2,F,2023-11-15,793,2,3,4,124409,135999,5.25,3.718905,3,0,1,0.255,1,0.0
55,1,L,2023-11-24,964,2,3,4,2029,8852,5.25,3.872616,3,0,1,0.255,1,0.0
55,1,L,2023-11-24,964,2,3,4,2030,8852,5.25,3.814764,3,0,1,0.255,1,0.0
